,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
7957,6,60,65,94,73,38,171,4,28,1213,5,7402,210,46,3,200,15,3904,244,5,343,514,441,7112,30,866,98,2564,17943,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7958,1416,1172,1429,18995,5,18996,2479,884,2,56,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7959,2,947,132,215,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7960,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7961,75,445,3005,136,45,9,331,5,2020,63,2,25,157,27,20,2708,7321,17,1163,2,35,810,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7962,6,24,101,112,5,419,1037,725,42,29,1,79,9,3,432,42,3,318,1,2190,1,673,57,6,25,29,1,11,84,4,1191,6,134,5004,39,756,26,6,16,1,492,13,62,0,0,0,0,0,0,0,0.0
7963,2,65,2,55,242,2,121,1,182,76,2,24,16,98,268,4,17,18,57,15,98,268,14,125,11,5,590,26,41,113,1889,1,2915,27,41,2914,10,105,1038,6,24,522,5,2601,0,0,0,0,0,0,0.0
7964,30,6,18,118,71,33,439,7,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7965,2,48,1205,11,5234,49,26,194,1036,19902,5,146,5,2666,42,5912,5,770,7952,19903,386,138,40,3,2910,2,64,31,13,49,21,2,24,32,4629,9,8,584,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7966,94,31,114,60,127,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7967,85,1,31,2811,311,9,33,118,7,71,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7968,118,7,71,20,1189,281,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7969,2,60,99,87,14246,2543,1906,82,68,2649,150,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7970,19517,2,107,90,1,40,49,36,4,266,8,303,4,324,765,130,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7971,125,2,40,49,36,42,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7972,5,532,362,2,513,120,887,8,364,986,22,69,880,84,3,735,7,501,137,5,219,8,494,152,148,27,74,94,64,50,148,12,168,11,116,9,13,23,3,265,7,4251,248,330,165,941,32,61,233,54,0.0
7973,46,20,265,124,1123,2,227,25,22,116,23,36,53,5,269,18929,12,9,3,1056,12,739,11,32,6,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7974,85,1,102,3,164,1,3093,799,3118,210,61,1716,137,20,1303,16013,302,1613,27,5,1864,7005,4964,2782,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7975,246,41,12774,281,18,681,14,41,655,95,282,106,1,4836,2382,12775,2,86,117,25,390,15,5,343,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7976,221,2,107,118,7,71,32,20,91,177,1224,4,672,1,417,240,69,3,753,21,2,133,502,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7977,2068,7,66,579,87,5219,6,100,50,10,225,837,28,699,309,225,466,213,4,5142,2,100,404,59,52,572,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7978,908,561,341,2,109,2,73,37,9,1146,583,70,463,554,74,89,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7979,1428,6,100,1112,2326,191,4,122,181,10,507,57,1160,2,64,18,11,310,20,1112,2326,52,10,13,14,2,16,4,93,951,524,41,587,1,52,6,31,16,6038,8421,0,0,0,0,0,0,0,0,0,0,0.0
7980,124,113,103,9,721,14,861,62,9,659,4,2,55,31,13,158,6,9075,478,20,419,452,760,4,429,478,4024,4,100,32,34,65,6,4,56,636,19,41,721,39,23,742,70,6191,0,0,0,0,0,0,0.0
7981,97,30,309,2,109,2,73,37,4,93,2,99,3,2433,4,25,86,25,68,92,219,189,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7982,7,5,805,165,48,78,240,52,44,29,4,102,13,167,106,39,5,1568,142,1,2117,33,4,2085,3708,70,11288,4,39,18,25,8,111,14,11289,1523,1,2346,1092,1,124,103,401,1,315,14,3144,9,8,270,0.0
7983,2,845,6,15,912,1,3,15105,7,3,47,67,89,6,845,38,6,31,57,4,16,6,1,286,6,29,2140,1,11,5,272,2430,201,1493,2,109,6,3,211,4,2,366,14,3,15106,48,18,29,98,985,0.0
7984,2,1576,1536,14,192,1336,678,1108,27,176,291,61,68,9,98,126,306,64,127,28,82,694,2704,1,273,10,68,7,3,202,14037,1370,985,1,22,212,7945,393,283,15,7946,694,14038,761,0,0,0,0,0,0,0.0
7985,139,10,61,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7986,77,184,16,96,1,22,116,32,77,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7987,5330,94,157,6,58,9,5331,268,15,41,6068,7743,403,27,3,7873,69,2120,15,2368,3914,222,9,3,2964,979,3192,1622,127,28,387,119,1055,1622,3080,42,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7988,2,109,6,73,37,622,6,78,12,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7989,2,60,22,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7990,3,119,1438,10426,10427,10428,297,700,50,121,405,297,1,79,83,28,1673,1623,5,2231,1504,5,724,1364,4,488,3,180,1717,9,89,346,312,7,3,178,4,10429,83,1673,472,10430,3,353,50,965,581,4033,0,0,0.0
7991,134,258,307,816,356,5363,11,92,6763,9,3754,28,26,44,283,256,614,7040,73,131,484,44,356,1582,3,11130,1,132,290,32,2577,1607,70,2498,1,196,9,950,1,1409,614,9,3,213,329,6838,0,0,0,0,0.0
7992,66,115,7,6,728,516,46,3,1528,42,19,3,5377,31,212,18,151,66,31,114,1050,1,31,20,1076,5078,52,372,399,31,15,5,71,23,2,56,315,8,997,2240,249,17,118,7,105,9,8,1445,172,119,0.0
7993,21,66,277,30,44,662,1,65,292,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7994,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7995,308,308,7,735,3,1276,3431,11188,5,1165,824,317,15,2133,75,523,5,544,2763,59,96,105,5,732,256,50,1271,19,5,2570,2977,6,112,1,136,45,62,134,41,2298,2364,0,0,0,0,0,0,0,0,0,0.0
7996,2,60,22,21,2,133,135,780,1,31,4,539,1,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7997,52,10,17409,4269,10,14,287,17410,1535,63,3,2910,294,26,2,301,1,506,14,498,1535,64,11,2061,51,3,407,7,3,700,237,9,228,160,9,1535,37,64,11,5,506,15,287,21,50,10,17411,0,0,0,0.0
7998,2,89,8,275,494,21,173,2,16,1,40,96,225,105,87,19684,275,19685,232,780,1282,1371,2535,268,3126,4,263,120,92,1,58,5,1000,19686,105,530,376,1,267,105,130,46,2453,36,6,29,1,409,22,0,0.0
7999,2,55,283,1,13767,8,584,5178,4,58,5,162,13768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8000,15761,6,522,1,29,5,89,33,31,13,15,12,739,22,116,21,6,125,11,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8001,26,6,16,13,1,11,2510,50,125,11,718,84,368,4,384,27,3,3565,9,9716,648,1,83,9717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8002,32,8,1605,10938,159,4795,2902,4,135,10939,1,174,952,144,50,108,238,20,436,4,12,10,69,203,763,44,373,4795,10940,344,36,50,10,90,1,728,262,174,7,83,33,9,952,26,50,102,13,1,3,110,0.0
8003,2,24,16,14487,582,1,25,22,51,848,495,165,131,1237,154,394,92,587,1,20,4,369,13,39,204,507,1,38,7,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8004,86,17,90,1,19366,69,187,3770,72,34,102,12,16,1,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8005,54,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8006,53,33,566,32,39,18,145,71,369,173,637,83,113,682,15,1512,72,6,30,1963,255,7,83,1769,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8007,304,2,86,2,140,43,19,104,21,2,125,80,4,2,221,100,23,120,1452,2,89,114,5389,284,114,15,105,8,1035,328,569,2,89,114,23,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8008,2,107,90,1,2094,3,421,7,8,33,1,148,110,3,18136,5933,864,7,770,2,573,1,61,632,2859,9,2027,5,7419,770,14,135,143,23,470,69,134,3051,18137,4,134,466,2564,0,0,0,0,0,0,0,0.0
8009,2,16,1,22,21,2,24,16,1,40,49,23,790,19322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8010,264,17,18,63,272,7,5,325,63,2,1575,49,1,11,264,6,30,54,51,91,12,931,1,3230,19,2,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8011,16513,17,87,1948,14,105,153,2,107,118,7,105,1048,1,251,237,160,19,3,1204,71,98,211,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8012,8,6833,1290,2390,12,174,370,32,77,65,52,77,5409,59,32,354,269,25,249,2,29,5,327,28,178,24,267,17,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8013,2,65,14,39,18,2597,2,65,14,13,189,11,2597,66,183,309,31,2,29,1,182,6,403,41,1142,57,31,6,16,12,1,191,6134,13,2,24,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8014,284,6,173,2,109,47,602,98,1692,222,34,73,57,44,1210,23,183,5906,1,47,144,292,146,37,421,9,571,6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8015,1858,4,5950,30,54,137,2876,366,12,124,135,5,178,53,3,1897,43,51,6,48,334,303,91,89,303,2,55,58,255,303,2,32,13,1299,205,168,280,100,303,137,106,46,38,0,0,0,0,0,0,0,0.0
8016,132,169,30,217,1,740,20,1450,7,2375,234,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8017,871,849,6,43,21,2006,381,11,54,51,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8018,2128,1313,7789,2,86,3,1289,7,3,2586,737,39,4314,42,9,202,3,81,4648,57,656,14,44,31,18,16,1,11,17097,82,176,2812,7,17098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8019,8770,566,171,2,356,3477,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8020,54,51,37,500,347,3,180,64,11,54,26,187,47,73,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8021,24,32,5651,766,50,1410,83,119,9,1952,1525,661,66,47,127,28,53,13,444,1,3,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8022,15701,15702,4095,10,361,12,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8023,2,88,55,2478,5,606,14,2,525,43,456,19,172,146,186,27,141,11,2608,1775,2,386,355,59,2023,4,5199,607,311,141,21,14,327,6,531,3,5889,2,58,3,3110,14366,0,0,0,0,0,0,0,0,0.0
8024,1460,123,7414,14,68,420,7,4076,892,3534,2,25,846,62,19,3,1740,2,55,740,13,39,131,120,2,109,2,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8025,159,135,380,377,7375,179,199,2461,653,7,8,377,145,898,49,62,7,3,2714,53,2,668,1,42,2,24,65,220,25,205,123,2401,1344,7,433,184,267,292,5,6962,18,12080,15,71,0,0,0,0,0,0,0.0
8026,288,2,24,58,94,225,3,879,34,16,1,22,19,88,6136,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8027,737,474,837,1,127,28,42,737,50,10,1222,4,2,107,90,1,2166,39,1222,20,125,231,1,421,177,517,804,19,83,312,15,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8028,3,1308,13424,4,4608,35,23,13425,15,3,213,47,9,578,237,1311,8,5778,4,35,2053,62,3,843,222,123,4130,8,162,4,193,8,1372,51,27,7592,38,150,2,140,860,5,491,201,204,302,0,0,0,0,0.0
8029,8,215,10,38,2,112,806,45,46,2901,43,108,1,80,4,31,13,158,2,89,792,6655,104,11,5,869,7,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8030,38,3,81,2,25,55,161,8,399,22,116,97,4,93,3,175,291,52,12819,34,31,91,12,50,3760,59,3,247,7,3,291,34,170,331,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8031,17,46,3,265,9,8,33,170,2,113,31,68,751,45,4,39,46,3,110,7,5,1091,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8032,144,8,938,28,190,19,3154,53,2,35,61,632,299,1,315,3,703,2,35,93,4485,1,315,49,179,2,65,289,6,43,209,41,483,1,7156,46,41,211,228,179,909,70,2760,3322,7,93,1,36,0,0,0.0
8033,7080,1,99,5,142,62,7,74,703,77,7081,1342,77,4,3,175,68,805,47,67,127,28,387,219,64,18,29,457,433,26,34,121,103,299,7082,1,123,59,98,310,5,716,380,449,1,47,67,30,0,0,0.0
8034,36,79,1949,7,11022,11023,514,7014,2968,11024,966,44,48,159,11,11025,1742,5344,11026,7014,5345,2969,62,58,76,38,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8035,284,6,23,120,36,2,56,80,20050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8036,8,33,10,513,8508,616,21,2,29,1,78,1557,4,99,5,2196,1,18,29,28,290,52,17,185,1,122,10,6,29,61,509,52,117,355,59,4,43,1,316,0,0,0,0,0,0,0,0,0,0,0,1.0
8037,60,22,69,20,14480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8038,2,206,653,117,54,51,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8039,17,18983,1,43,99,13,36,21,13,877,32,17,138,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8040,2,75,247,168,11,1442,20,21,53,2,136,45,423,13,54,11,814,5383,4,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8041,41,2175,430,10,514,995,3,1647,14750,14751,6,342,11,1162,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8042,52,3,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8043,264,34,135,118,7,1110,6,6,260,32,71,19,3,1323,14148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8044,39,18,423,256,6,43,1,400,4,136,45,23,102,3,119,208,104,4,25,75,43,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8045,739,231,14,19,8,28,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8046,53,9767,165,397,9,8,33,3,357,8,399,30,85,1,164,45,4,148,2,437,11,261,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8047,295,4197,94,24,6,182,143,3,343,114,24,16,1,29,1001,1037,5326,19,143,4828,6,968,869,7,16011,15,160,277,67,64,32,1,99,3,16012,761,13,56,11,4557,69,57,5,4050,2721,0,0,0,0,0,0.0
8048,1931,10083,69,2120,1152,10084,2620,10085,10086,63,163,4,36,2,99,101,10087,4094,616,6,60,40,12,25,191,4,266,4930,46,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8049,66,1,740,3,4809,7,33,3441,1857,2512,3069,6173,995,3,1437,7,3,178,7,4013,2135,4,28,3,398,7,6174,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8050,253,321,54,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8051,2,58,23,84,13,4,2,25,24,16,1,11,248,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8052,29,6,103,71,3,3166,874,33,15,918,5,222,4,36,572,2692,118,7,3,1425,1792,198,41,1472,4,3,1917,969,1026,42,264,6,951,112,87,1001,1944,7,1887,481,41,343,234,11,26,6,16,0,0,0,0.0
8053,209,3,467,7,776,42,149,2,340,209,13,35,316,46,309,18,653,52,35,138,42,18,138,397,2,100,23,120,54,285,14,135,5574,2,24,16,1,315,165,101,15,5,320,1001,3723,26,13,674,17,1684,0.0
8054,449,1,20,1378,102,12,2,75,242,68,1378,56,153,23,120,4,977,50,184,65,66,1,11,17836,225,57,15,3,268,23,50,56,394,3,1829,136,45,465,225,709,134,318,15,225,111,377,0,0,0,0,0.0
8055,2,230,165,6,55,122,10,3623,15,291,3997,322,5,529,68,1,28,18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8056,118,7,71,15,3,2737,113,97,95,1,11,92,1,33,137,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8057,26,2,55,29,18507,2,48,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8058,160,64,11,54,51,26,2,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8059,711,9737,9,3,1309,179,437,43,1,3,4869,23,2,340,1,3,1750,1804,4,36,2,55,58,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8060,599,2,29,2233,3,357,14,2,48,104,11,5,2125,7690,3786,42,7691,7422,21,39,38,130,72,2,133,58,1,31,481,3,195,2,16,766,883,4,27,1727,2,16,4,133,11,299,1,80,163,46,241,0,0.0
8061,403,90,19,2684,991,381,43,641,26,6,55,151,9,41,827,5,11180,3763,3756,11181,1815,6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8062,3,262,498,44,29,48,11,9,30,111,318,13,48,11,3954,383,1899,67,16,131,78,84,87,1336,3,3565,87,3,1327,7,1094,15075,757,10,52,34,16,18,9,8,33,81,2,48,1420,465,722,65,3,5339,0.0
8063,323,372,324,21,31,18,4172,115,165,30,54,51,297,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8064,1379,3810,31,14,158,32,150,4,58,3862,4,102,101,501,268,272,509,961,462,2000,66,1,1561,98,111,151,4,1222,20,142,161,143,79,4,1561,66,44,112,1,4487,95,106,1,31,351,13,15,12,911,0,0.0
8065,52,31,6,31,26,5,3613,1772,5,752,46,6,17,564,2,24,16,1,22,42,58,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8066,223,14,6,155,388,51,5217,53,6,136,45,10465,53,3,241,315,13,48,75,315,10466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8067,18487,472,1,11,4665,1,41,203,1432,4,3,6921,618,13,184,333,66,120,6,30,4665,42,18,42,26,6,101,16,1,31,5,5551,84,13,6,30,133,3967,1518,5,679,262,81,4,1614,3312,0,0,0,0,0.0
8068,4481,3314,74,11578,5,1590,11579,11580,117,18,459,255,1,1764,51,5,11581,4,101,26,6,73,41,110,45,11582,667,1,11,130,15,11583,137,14,11584,436,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8069,354,202,7,3,1104,184,101,16,6,1,22,52,3,316,35,9,14,658,6,1705,20226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8070,4,2,88,88,88,24,16,6,1,22,156,57,17,75,90,1,161,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8071,446,8529,63,5,994,5920,10,32,446,259,17000,19,328,6,56,31,13,21,97,10,2249,7,149,248,13,4,41,611,48,1449,59,18,216,5,6049,63,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8072,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8073,36,150,44,2954,2,16,1,122,20,63,41,1612,551,8,4062,128,31,223,2,56,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8074,19494,14,11,3,3840,212,89,10,1783,308,2,226,212,14,21,4383,181,59,212,306,605,599,3061,11,85,1,164,1364,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8075,202,47,563,11,90,726,167,4982,144,6453,13,125,382,11,181,6,31,53,117,37,585,19,52,997,6,16,1,78,4,52,6,109,1,9607,9,1,9608,41,6454,131,183,47,323,13,63,5,191,3552,0,0,0.0
8076,8,43,1,19,8,1639,89,14,3319,24,22,17,238,116,63,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8077,286,705,42,739,40,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8078,1223,289,47,30,610,62,15,148,32,105,132,6,88,24,86,6,30,25,538,123,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8079,653,3,273,2397,346,966,53,3,6754,35,2373,140,204,163,29,12992,3,12993,1052,2,24,16,187,1,11,3,958,12994,3,224,779,57,10,287,257,47,37,50,147,95,0,0,0,0,0,0,0,0,0,0,0.0
8080,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8081,200,1293,19,18578,10,823,15,3,200,3036,1293,113,186,14,741,10,8742,1976,55,545,3,300,53,2,43,69,1,4,93,2,450,8742,15,1491,2853,150,4,701,2019,0,0,0,0,0,0,0,0,0,0,0,0.0
